Month,Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 07/23  12:00:00,65.97547722497683,15.451001534906567,38.46040077326779,12.064074917019726
 07/23  13:00:00,50.31689974393236,10.03574124871289,30.768320618614236,9.512837876605232
 07/23  14:00:00,44.36519352985635,7.025878964911004,23.076240463960676,14.263074100984667
 07/23  15:00:00,46.28338775831026,6.002619864883355,30.768320618614236,9.512447274812672
 07/23  16:00:00,63.56664424843594,7.901186690415302,46.15248092792135,9.512976630370863
 07/23  17:00:00,67.61969766593533,11.98537469564215,46.15248092792135,9.481842042317515
 07/23  18:00:00,71.83628574473076,20.96680119451466,46.15248092792135,4.717003622186111
 07/23  19:00:00,63.504547147493206,23.31423074682074,30.768320618614236,9.42199578178665
 07/23  20:00:00,69.43555752911786,33.95025702111847,30.768320618614236,4.716979889135286
 07/23  21:00:00,68.99571670063526,41.20288432892402,23.076240463960676,4.716591907625632
 07/23  22:00:00,75.30174896162303,55.20136219585046,15.384160309307118,4.716226456574093
 07/23  23:00:00,73.99810415933344,61.589067520677816,7.692080154653559,4.716956484224771
 07/23  24:00:00,81.69908228422157,69.2008021197803,3.076832061861424,9.421448102721065
 07/24  01:00:00,84.88561312947402,77.09187858722875,3.076832061861424,4.716902480372987
 07/24  02:00:00,89.10992926751157,81.31658401961421,3.076832061861424,4.71651318618803
 07/24  03:00:00,92.59057949665694,84.79760155972187,3.076832061861424,4.716145874888964
 07/24  04:00:00,88.35030670300138,80.55660769113896,3.076832061861424,4.716866949848903
 07/24  05:00:00,161.91006600125968,144.79562637750647,7.692080154653559,9.422359469208274
 07/24  06:00:00,107.06305961199044,86.96206373159302,15.384160309307118,4.716835571144621
 07/24  07:00:00,96.507800195299,63.945388807993126,23.076240463960676,9.486170923508142
 07/24  08:00:00,77.65410890727249,37.36494874295404,30.768320618614236,9.52083954559558
 07/24  09:00:00,55.89729424444683,18.506032661776707,23.076240463960676,14.315021118926715
 07/24  10:00:00,59.05635091670978,6.2190577395948,38.46040077326779,14.376892403847187
 07/24  11:00:00,58.62248586800579,0.9726337609557949,38.46040077326779,19.189451333847376
 07/24  12:00:00,52.80062833113806,0.0,38.46040077326779,14.34022755787026
 07/24  13:00:00,45.166733520182994,0.0,30.768320618614236,14.398412901568756
 07/24  14:00:00,37.45178370414913,0.0,23.076240463960676,14.37554324018845
 07/24  15:00:00,45.12278696552084,0.0,30.768320618614236,14.3544663469066
 07/24  16:00:00,60.4536194369455,0.0,46.15248092792135,14.30113850929573
 07/24  17:00:00,55.61812561482596,0.0,46.15248092792135,9.46564468695892
 07/24  18:00:00,52.69033574677478,1.8112555075313554,46.15248092792135,4.7265993113437945
 07/24  19:00:00,49.81228684515461,9.602658970181139,30.768320618614236,9.441307256413547
 07/24  20:00:00,63.524038853509566,28.02957014703522,30.768320618614236,4.726148087838388
 07/24  21:00:00,73.19012810592056,45.3962037661136,23.076240463960676,4.717683875677906
 07/24  22:00:00,86.4687192337746,66.36830026122593,15.384160309307118,4.716258663187244
 07/24  23:00:00,99.24938865058732,82.13458524913902,7.692080154653559,9.422723246849067
 07/24  24:00:00,108.63675233639353,100.84369039895032,3.076832061861424,4.716229875321067
 07/25  01:00:00,124.07563702827348,116.28186990664315,3.076832061861424,4.716935059665709
 07/25  02:00:00,135.52808678305053,127.73471916829534,3.076832061861424,4.716535552801403
 07/25  03:00:00,144.52773104180895,136.73473599582184,3.076832061861424,4.716162984239737
 07/25  04:00:00,136.53470816541235,124.03535851167878,3.076832061861424,9.422517591361567
 07/25  05:00:00,176.18430192834992,163.77609247833107,7.692080154653559,4.716129295229532
 07/25  06:00:00,114.00071520393983,93.89970575101654,15.384160309307118,4.716849143610739
 07/25  07:00:00,95.10451604513639,62.54252974925372,23.076240463960676,9.48574583175906
 07/25  08:00:00,78.55104525586162,38.26096649416082,30.768320618614236,9.52175814330383
 07/25  09:00:00,58.01372924541698,20.621674258879725,23.076240463960676,14.31581452246795
 07/25  10:00:00,65.1990567537541,10.379137689472685,38.46040077326779,16.359518290796363
 07/25  11:00:00,60.53863572329058,4.874286154497301,38.46040077326779,17.20394879572102
 07/25  12:00:00,53.83588492411985,1.034951814352687,38.46040077326779,14.340532336521097
 07/25  13:00:00,45.163430363298055,0.0,30.768320618614236,14.395109744683817
 07/25  14:00:00,42.238446305258634,0.0,23.076240463960676,19.162205841297958
 07/25  15:00:00,45.123048039313076,0.0,30.768320618614236,14.354727420698834
 07/25  16:00:00,56.057140948250144,0.36777590792391707,46.15248092792135,9.536884112594976
 07/25  17:00:00,59.608441326412034,3.9916053761712607,46.15248092792135,9.464355022161897
 07/25  18:00:00,71.05422420086441,20.17550629155647,46.15248092792135,4.72623698121821
 07/25  19:00:00,70.2167150171826,30.00718117214471,30.768320618614236,9.441213226532279
 07/25  20:00:00,84.364865536813,48.870742342481726,30.768320618614236,4.725802575852835
 07/25  21:00:00,91.9275969250722,59.4274261648568,23.076240463960676,9.423930296309043
 07/25  22:00:00,97.59536330461809,77.49433292149983,15.384160309307118,4.716870073648183
 07/25  23:00:00,105.44513687793571,93.03657565409645,7.692080154653559,4.716481069115094
 07/25  24:00:00,115.32452782913174,107.53157988124333,3.076832061861424,4.716115886244239
 07/26  01:00:00,123.3746656286837,115.58101906832222,3.076832061861424,4.716814498500059
 07/26  02:00:00,136.70780081581816,124.2093682217217,3.076832061861424,9.421600532321927
 07/26  03:00:00,136.61546702230035,128.82187969590058,3.076832061861424,4.716755264473151
 07/26  04:00:00,123.98979431643392,116.19659226335561,3.076832061861424,4.716369991303784
 07/26  05:00:00,166.1250499474163,153.71696365932476,7.692080154653559,4.716006133084947
 07/26  06:00:00,107.01789718100099,86.91702433434472,15.384160309307118,4.716712537571855
 07/26  07:00:00,94.67233007887505,62.10942055683988,23.076240463960676,9.486669058563344
 07/26  08:00:00,99.35642258245835,54.31332113851349,30.768320618614236,14.274780825602216
 07/26  09:00:00,89.3504527026891,51.959113793502226,23.076240463960676,14.315098445497778
 07/26  10:00:00,97.30304413747231,44.467212940830336,38.46040077326779,14.375430423428496
 07/26  11:00:00,84.77557339804123,31.91843404608383,38.46040077326779,14.396738578472334
 07/26  12:00:00,73.16429976572705,20.363504498604264,38.46040077326779,14.340394494072253
 07/26  13:00:00,62.69020188323392,12.734051090228423,30.768320618614236,19.187830174119675
 07/26  14:00:00,44.20111183569428,6.749227356898503,23.076240463960676,14.375644014835094
 07/26  15:00:00,48.764918489881225,3.6419603945097148,30.768320618614236,14.354637476751847
 07/26  16:00:00,61.87092330456166,1.8370055283736215,46.15248092792135,13.881436848130893
 07/26  17:00:00,52.02024735113371,0.7147033120940549,46.15248092792135,5.153063111091149
 07/26  18:00:00,66.17780547142058,10.583380713298672,46.15248092792135,9.441943830146247
 07/26  19:00:00,52.8225240088235,17.327810841267738,30.768320618614236,4.726392548930663
 07/26  20:00:00,72.70983524456256,32.50001609745931,30.768320618614236,9.441498528489003
 07/26  21:00:00,74.26670831840184,46.472339733061354,23.076240463960676,4.7181281213906825
 07/26  22:00:00,85.0936079668437,64.99282448767684,15.384160309307118,4.716623169859739
 07/26  23:00:00,92.9090503259177,80.50072262795588,7.692080154653559,4.716247543302839
 07/26  24:00:00,103.96184842195758,96.16803170368449,3.076832061861424,4.71698465597714
 07/27  01:00:00,119.01721968100156,106.51849684244802,3.076832061861424,9.421890776453118
 07/27  02:00:00,117.7816757811481,109.98793835905921,3.076832061861424,4.71690536022746
 07/27  03:00:00,121.28917527894598,113.49583882103525,3.076832061861424,4.716504395989561
 07/27  04:00:00,114.07623189921091,106.28327068948518,3.076832061861424,4.716129147641621
 07/27  05:00:00,157.0216633001674,144.61272919958736,7.692080154653559,4.716853946208931
 07/27  06:00:00,108.7414165279527,83.93621076450157,15.384160309307118,9.421045454089688
 07/27  07:00:00,93.77012409554759,61.20935731240581,23.076240463960676,9.48452631912678
 07/27  08:00:00,79.6606092530803,39.371232952479495,30.768320618614236,9.521055682040883
 07/27  09:00:00,57.07104075186501,19.6799976663298,23.076240463960676,14.314802621574538
 07/27  10:00:00,62.33476187745382,9.497582287628058,38.46040077326779,14.376778816395023
 07/27  11:00:00,57.475748032549035,4.622541260126324,38.46040077326779,14.39280599933959
 07/27  12:00:00,55.13924234729354,2.3389388914978433,38.46040077326779,14.339902682669122
 07/27  13:00:00,50.285449304658584,0.3263938168961408,30.768320618614236,19.190734869118337
 07/27  14:00:00,37.451582087992634,0.0,23.076240463960676,14.375341624031952
 07/27  15:00:00,45.12249728475701,0.0,30.768320618614236,14.354176666142775
 07/27  16:00:00,60.45422338012731,0.0,46.15248092792135,14.301742452368902
 07/27  17:00:00,50.88995665542804,0.0,46.15248092792135,4.737475727528413
 07/27  18:00:00,57.04096317689578,1.4469792805671957,46.15248092792135,9.441502968293166
 07/27  19:00:00,40.32284106022984,4.828670644464127,30.768320618614236,4.72584979717864
 07/27  20:00:00,56.65285031715072,16.442664935305867,30.768320618614236,9.441864762959034
 07/27  21:00:00,53.48112961213,25.687098008251358,23.076240463960676,4.717791139939691
 07/27  22:00:00,60.545954778474304,40.44546331979483,15.384160309307118,4.71633114963307
 07/27  23:00:00,68.87067916082782,56.462637911165594,7.692080154653559,4.715961095209638
 07/27  24:00:00,85.8604440311985,73.36145701777934,3.076832061861424,9.422154951373065
 07/28  01:00:00,95.17737039505755,87.38488956301713,3.076832061861424,4.715648770217039
 07/28  02:00:00,107.29479338262638,99.50137651016138,3.076832061861424,4.71658481075022
 07/28  03:00:00,116.30830896976344,108.51527293353156,3.076832061861424,4.716203974359605
 07/28  04:00:00,116.6733194106617,108.87955446113521,3.076832061861424,4.716932887811717
 07/28  05:00:00,173.92716958723315,156.812814359953,7.692080154653559,9.42227507262658
 07/28  06:00:00,123.99841099699331,103.89737835595166,15.384160309307118,4.716872331473818
 07/28  07:00:00,101.62062809921058,69.05835525345704,23.076240463960676,9.486032382173072
 07/28  08:00:00,78.7274909035118,38.438751044872646,30.768320618614236,9.520419240187856
 07/28  09:00:00,56.31982964945466,18.929118676479348,23.076240463960676,14.314470509123261
 07/28  10:00:00,63.992090542007254,11.155630723846528,38.46040077326779,14.376059045001561
 07/28  11:00:00,63.62599114164053,5.977463335552369,38.46040077326779,19.188127032929
 07/28  12:00:00,54.084448917311285,1.2847408190210452,38.46040077326779,14.339307325027871
 07/28  13:00:00,45.16521627674951,0.0,30.768320618614236,14.396895658135275
 07/28  14:00:00,37.45080255479285,0.0,23.076240463960676,14.374562090832173
 07/28  15:00:00,45.1216397672716,0.0,30.768320618614236,14.353319148657368
 07/28  16:00:00,60.45242281901561,0.0,46.15248092792135,14.29994189109426
 07/28  17:00:00,55.61750078707478,0.0,46.15248092792135,9.465019859153427
 07/28  18:00:00,56.21810640828932,5.339329215434407,46.15248092792135,4.726296265096504
 07/28  19:00:00,55.65831555912004,15.448716963661038,30.768320618614236,9.441277977116345
 07/28  20:00:00,68.63664058052221,33.14249841398546,30.768320618614236,4.725821548063743
 07/28  21:00:00,74.10925807140751,46.31564528499929,23.076240463960676,4.717372322588768
 07/28  22:00:00,84.92615725759718,64.82604768573427,15.384160309307118,4.715949262403708
 07/28  23:00:00,95.73884974835323,78.62471716742064,7.692080154653559,9.422052426279041
 07/28  24:00:00,99.77987023414701,91.98762852526586,3.076832061861424,4.715409646927389
 07/29  01:00:00,111.84641836726864,104.05300980517846,3.076832061861424,4.716576500114693
 07/29  02:00:00,126.12150752760168,118.32848497210134,3.076832061861424,4.7161904935303065
 07/29  03:00:00,135.36500948459002,127.57126116830588,3.076832061861424,4.716916254411861
 07/29  04:00:00,141.1105033303962,128.61189714289006,3.076832061861424,9.421774125514355
 07/29  05:00:00,145.09389774252023,132.68496740387846,7.692080154653559,4.716850184118549
 07/29  06:00:00,118.4259255582915,98.32531753123384,15.384160309307118,4.716447717870026
 07/29  07:00:00,142.36558308445322,114.57326820227992,23.076240463960676,4.716074418055124
 07/29  08:00:00,125.21944960473627,84.99482040088526,30.768320618614236,9.45630858561698
 07/29  09:00:00,80.4199562075405,47.85466369335028,23.076240463960676,9.489052050120899
 07/29  10:00:00,79.44858495612941,31.468457336433623,38.46040077326779,9.519726846590938
 07/29  11:00:00,78.50766099142481,25.77302667532958,38.46040077326779,14.274233543099024
 07/29  12:00:00,69.15378729320999,21.174220730164897,38.46040077326779,9.519165790048872
 07/29  13:00:00,56.45548046995911,16.169651409012502,30.768320618614236,9.51750844254964
 07/29  14:00:00,49.01266749591287,11.664675426340384,23.076240463960676,14.271751605611815
 07/29  15:00:00,46.154545356197545,5.867979137304099,30.768320618614236,9.51824560027921
 07/29  16:00:00,67.09148451161433,6.667248164379544,46.15248092792135,14.271755419422057
 07/29  17:00:00,63.20106282721314,7.56518811826128,46.15248092792135,9.483393780867559
 07/29  18:00:00,64.97933122377687,14.110789125575275,46.15248092792135,4.716061170095564
 07/29  19:00:00,54.69908202455033,19.213996259134575,30.768320618614236,4.7167651468395455
 07/29  20:00:00,71.39480481815397,35.91011379239131,30.768320618614236,4.716370407061516
 07/29  21:00:00,76.26133399082798,48.46910080881847,23.076240463960676,4.715992718092285
 07/29  22:00:00,93.25792148446517,68.4516209785024,15.384160309307118,9.42214019687291
 07/29  23:00:00,92.21397298959356,79.80595996044333,7.692080154653559,4.71593287406757
 07/29  24:00:00,101.77894012066622,93.98547338921135,3.076832061861424,4.716634670011685
 07/30  01:00:00,115.42931755406244,107.63624876734953,3.076832061861424,4.716236724867776
 07/30  02:00:00,127.0948676423544,119.30263512322693,3.076832061861424,4.715400457108523
 07/30  03:00:00,138.24999035738844,125.7513088045597,3.076832061861424,9.421849491162861
 07/30  04:00:00,136.18806550556735,128.39434363854474,3.076832061861424,4.716889805318716
 07/30  05:00:00,149.82435892908288,137.41579701271237,7.692080154653559,4.716481762080859
 07/30  06:00:00,131.88440891563732,111.78414717266425,15.384160309307118,4.716101433872378
 07/30  07:00:00,117.12520907625552,89.33214864645893,23.076240463960676,4.716819966330176
 07/30  08:00:00,93.6786807728128,53.45897225665645,30.768320618614236,9.451387897705061
 07/30  09:00:00,62.52609847781028,29.966957600815174,23.076240463960676,9.48290041281716
 07/30  10:00:00,66.48496638299055,18.51217279241599,38.46040077326779,9.512392817578341
 07/30  11:00:00,66.74189075620029,14.019214880924165,38.46040077326779,14.262275102062642
 07/30  12:00:00,61.875933219447056,13.90367028850774,38.46040077326779,9.511862157399937
 07/30  13:00:00,52.971910866325565,12.69128948860868,30.768320618614236,9.51230075915697
 07/30  14:00:00,48.871228378337314,11.532814069994382,23.076240463960676,14.262173844382252
 07/30  15:00:00,52.18432363431842,11.904215973337914,30.768320618614236,9.511787042366265
 07/30  16:00:00,66.15495669987833,10.49017548518778,46.15248092792135,9.512300286606244
 07/30  17:00:00,66.5448328679863,10.911164472023556,46.15248092792135,9.481187468041398
 07/30  18:00:00,67.54376533677349,16.674512280955557,46.15248092792135,4.7167721277933765
 07/30  19:00:00,62.58682150824918,22.396996712632692,30.768320618614236,9.421504177219512
 07/30  20:00:00,72.81980893350105,37.33478491493055,30.768320618614236,4.71670339990195
 07/30  21:00:00,74.7571632701115,46.96461456495127,23.076240463960676,4.716308240987721
 07/30  22:00:00,86.52389643878526,66.42380312755571,15.384160309307118,4.715933002183133
 07/30  23:00:00,97.27093441514457,84.86222173825495,7.692080154653559,4.7166325222143275
 07/30  24:00:00,116.23082397036622,103.88548691353719,3.076832061861424,9.268504995108815
 07/31  01:00:00,127.10178079764914,119.15511532276228,3.076832061861424,4.86983341334589
 07/31  02:00:00,139.9188886812121,132.1258925489015,3.076832061861424,4.716164070307956
 07/31  03:00:00,150.58397452048249,142.79025359693182,3.076832061861424,4.716888861944521
